name,team,position,price,gw,opponent,home,minutes,points,goals,assists,xG,xA,xGC,CS,BPS,YC,RC,fixture_id,kickoff_time
Ryan Christie,Bournemouth,Midfielder,4.9,21,Spurs,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,202,2026-01-07T19:30:00Z
Ryan Christie,Bournemouth,Midfielder,4.9,22,Brighton,False,18,1,0,0,0.00,0.00,0.50,0,0,0,0,212,2026-01-19T20:00:00Z
Ryan Christie,Bournemouth,Midfielder,4.9,23,Liverpool,True,23,1,0,0,0.03,0.11,0.19,0,10,0,0,222,2026-01-24T17:30:00Z
Ryan Christie,Bournemouth,Midfielder,4.9,24,Wolves,False,22,1,0,0,0.00,0.07,0.80,0,10,0,0,240,2026-01-31T15:00:00Z
Ryan Christie,Bournemouth,Midfielder,4.9,25,Aston Villa,True,25,1,0,0,0.26,0.00,0.02,0,7,0,0,242,2026-02-07T15:00:00Z
Ryan Christie,Bournemouth,Midfielder,4.9,26,Everton,False,79,2,0,0,0.03,0.05,2.13,0,12,0,0,255,2026-02-10T19:30:00Z
Ryan Christie,Bournemouth,Midfielder,4.9,27,West Ham,False,24,1,0,0,0.00,0.00,1.80,0,6,0,0,270,2026-02-21T17:30:00Z
Ryan Christie,Bournemouth,Midfielder,4.9,28,Sunderland,True,28,0,0,0,0.05,0.02,0.21,0,1,1,0,272,2026-02-28T12:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,1,Liverpool,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,1,2025-08-15T19:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,2,Wolves,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,12,2025-08-23T14:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,3,Spurs,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,29,2025-08-30T14:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,4,Brighton,True,4,1,0,0,0.00,0.00,0.00,0,2,0,0,32,2025-09-13T14:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,5,Newcastle,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,42,2025-09-21T13:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,6,Leeds,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,56,2025-09-27T14:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,7,Fulham,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,63,2025-10-03T19:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,8,Crystal Palace,False,1,1,0,0,0.00,0.00,1.46,0,5,0,0,73,2025-10-18T14:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,9,Nott'm Forest,True,1,1,0,0,0.00,0.00,0.00,0,3,0,0,83,2025-10-26T14:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,10,Man City,False,28,1,0,0,0.00,0.02,0.31,0,11,0,0,96,2025-11-02T16:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,11,Aston Villa,False,45,1,0,0,0.02,0.00,0.84,0,2,0,0,101,2025-11-09T14:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,12,West Ham,True,90,4,0,0,0.02,0.08,0.65,0,26,0,0,112,2025-11-22T15:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,13,Sunderland,False,45,-2,0,0,0.00,0.02,0.22,0,-3,0,1,128,2025-11-29T15:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,14,Everton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,132,2025-12-02T19:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,15,Chelsea,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,142,2025-12-06T15:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,16,Man Utd,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,157,2025-12-15T20:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,17,Burnley,True,90,4,0,0,0.00,0.09,0.38,0,20,0,0,162,2025-12-20T15:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,18,Brentford,False,90,4,0,0,0.03,0.02,3.66,0,17,0,0,172,2025-12-27T15:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,19,Chelsea,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,184,2025-12-30T19:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,20,Arsenal,True,16,4,0,1,0.00,0.01,0.11,0,16,0,0,192,2026-01-03T17:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,21,Spurs,True,90,3,0,0,0.00,0.03,1.25,0,9,1,0,202,2026-01-07T19:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,22,Brighton,False,90,4,0,0,0.00,0.01,1.05,0,18,0,0,212,2026-01-19T20:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,23,Liverpool,True,90,4,0,0,0.00,0.02,0.93,0,18,0,0,222,2026-01-24T17:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,24,Wolves,False,90,3,0,0,0.00,0.02,1.38,1,17,0,0,240,2026-01-31T15:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,25,Aston Villa,True,90,4,0,0,0.00,0.20,0.44,0,21,0,0,242,2026-02-07T15:00:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,26,Everton,False,10,1,0,0,0.00,0.00,0.81,0,2,0,0,255,2026-02-10T19:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,27,West Ham,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,270,2026-02-21T17:30:00Z
Lewis Cook,Bournemouth,Midfielder,4.9,28,Sunderland,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,272,2026-02-28T12:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,1,Liverpool,False,73,2,0,0,0.00,0.00,1.81,0,7,0,0,1,2025-08-15T19:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,2,Wolves,True,65,2,0,0,0.05,0.03,0.41,1,10,1,0,12,2025-08-23T14:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,3,Spurs,False,62,3,0,0,0.05,0.13,0.01,1,14,0,0,29,2025-08-30T14:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,4,Brighton,True,66,9,1,0,0.06,0.02,0.57,0,35,0,0,32,2025-09-13T14:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,5,Newcastle,True,62,3,0,0,0.06,0.02,0.14,1,12,0,0,42,2025-09-21T13:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,6,Leeds,False,30,1,0,0,0.00,0.03,0.48,0,3,0,0,56,2025-09-27T14:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,7,Fulham,True,90,4,0,0,0.12,0.02,0.88,0,19,0,0,63,2025-10-03T19:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,8,Crystal Palace,False,66,2,0,0,0.05,0.03,1.76,0,8,0,0,73,2025-10-18T14:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,9,Nott'm Forest,True,79,3,0,0,0.12,0.04,0.33,1,15,0,0,83,2025-10-26T14:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,10,Man City,False,72,5,0,1,0.00,0.06,1.96,0,24,0,0,96,2025-11-02T16:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,11,Aston Villa,False,62,2,0,0,0.06,0.00,0.85,0,17,0,0,101,2025-11-09T14:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,12,West Ham,True,45,1,0,0,0.02,0.02,0.53,0,7,0,0,112,2025-11-22T15:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,13,Sunderland,False,45,0,0,0,0.07,0.00,1.06,0,-7,1,0,128,2025-11-29T15:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,14,Everton,True,79,4,0,0,0.00,0.08,1.34,0,17,0,0,132,2025-12-02T19:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,15,Chelsea,True,90,5,0,0,0.04,0.01,0.92,1,21,0,0,142,2025-12-06T15:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,16,Man Utd,False,85,2,0,0,0.12,0.01,3.11,0,10,0,0,157,2025-12-15T20:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,17,Burnley,True,1,1,0,0,0.00,0.00,0.00,0,3,0,0,162,2025-12-20T15:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,18,Brentford,False,83,5,0,0,0.33,0.07,2.99,0,33,0,0,172,2025-12-27T15:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,19,Chelsea,False,90,2,0,0,0.04,0.01,2.31,0,7,0,0,184,2025-12-30T19:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,20,Arsenal,True,73,2,0,0,0.00,0.01,1.02,0,15,0,0,192,2026-01-03T17:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,21,Spurs,True,90,4,0,0,0.05,0.22,1.25,0,17,0,0,202,2026-01-07T19:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,22,Brighton,False,90,4,0,0,0.08,0.03,1.05,0,12,0,0,212,2026-01-19T20:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,23,Liverpool,True,90,5,0,1,0.15,0.35,0.93,0,22,0,0,222,2026-01-24T17:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,24,Wolves,False,90,13,1,0,0.82,0.01,1.38,1,37,0,0,240,2026-01-31T15:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,25,Aston Villa,True,90,2,0,0,0.15,0.01,0.44,0,16,0,0,242,2026-02-07T15:00:00Z
Alex Scott,Bournemouth,Midfielder,5.1,26,Everton,False,90,4,0,0,0.00,0.04,2.94,0,17,0,0,255,2026-02-10T19:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,27,West Ham,False,90,5,0,0,0.14,0.06,3.27,1,20,0,0,270,2026-02-21T17:30:00Z
Alex Scott,Bournemouth,Midfielder,5.1,28,Sunderland,True,90,3,0,0,0.51,0.03,1.42,0,12,1,0,272,2026-02-28T12:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,1,Liverpool,False,90,1,0,0,0.29,0.00,2.21,0,-1,1,0,1,2025-08-15T19:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,2,Wolves,True,87,2,0,0,0.00,0.02,0.41,1,13,0,0,12,2025-08-23T14:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,3,Spurs,False,80,8,1,0,0.50,0.06,0.12,1,34,0,0,29,2025-08-30T14:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,4,Brighton,True,90,5,0,1,0.14,0.04,0.62,0,19,0,0,32,2025-09-13T14:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,5,Newcastle,True,90,2,0,0,0.10,0.02,0.14,1,9,0,0,42,2025-09-21T13:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,6,Leeds,False,90,2,0,0,0.02,0.12,1.84,0,5,0,0,56,2025-09-27T14:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,7,Fulham,True,90,2,0,0,0.27,0.04,0.88,0,10,0,0,63,2025-10-03T19:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,8,Crystal Palace,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,73,2025-10-18T14:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,9,Nott'm Forest,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,83,2025-10-26T14:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,10,Man City,False,28,1,0,0,0.00,0.00,0.31,0,1,0,0,96,2025-11-02T16:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,11,Aston Villa,False,76,2,0,0,0.26,0.06,1.10,0,2,0,0,101,2025-11-09T14:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,12,West Ham,True,90,5,0,1,0.47,0.03,0.65,0,15,0,0,112,2025-11-22T15:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,13,Sunderland,False,79,5,0,1,0.95,0.01,1.20,0,15,0,0,128,2025-11-29T15:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,14,Everton,True,29,1,0,0,0.00,0.14,0.61,0,-2,0,0,132,2025-12-02T19:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,15,Chelsea,True,86,2,0,0,0.85,0.00,0.90,1,-3,0,0,142,2025-12-06T15:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,16,Man Utd,False,77,6,1,0,0.28,0.05,2.81,0,34,0,0,157,2025-12-15T20:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,17,Burnley,True,62,2,0,0,0.00,0.05,0.00,1,4,0,0,162,2025-12-20T15:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,18,Brentford,False,45,1,0,0,0.26,0.00,2.13,0,4,0,0,172,2025-12-27T15:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,19,Chelsea,False,81,2,0,0,0.07,0.08,2.08,0,10,0,0,184,2025-12-30T19:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,20,Arsenal,True,73,7,1,0,0.76,0.01,1.02,0,25,0,0,192,2026-01-03T17:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,21,Spurs,True,63,6,1,0,0.11,0.03,0.27,0,26,0,0,202,2026-01-07T19:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,22,Brighton,False,90,2,0,0,0.36,0.00,1.05,0,5,0,0,212,2026-01-19T20:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,23,Liverpool,True,90,8,1,0,0.97,0.03,0.93,0,31,0,0,222,2026-01-24T17:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,24,Wolves,False,84,2,0,0,0.00,0.01,1.13,1,7,0,0,240,2026-01-31T15:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,25,Aston Villa,True,89,2,0,0,0.57,0.11,0.44,0,4,0,0,242,2026-02-07T15:00:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,26,Everton,False,57,1,0,0,0.12,0.01,1.95,0,7,0,0,255,2026-02-10T19:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,27,West Ham,False,79,2,0,0,0.00,0.00,3.09,1,4,0,0,270,2026-02-21T17:30:00Z
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,6.9,28,Sunderland,True,39,6,1,0,0.15,0.00,0.47,0,27,0,0,272,2026-02-28T12:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,1,Liverpool,False,1,1,0,0,0.00,0.00,0.11,0,2,0,0,1,2025-08-15T19:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,2,Wolves,True,2,1,0,0,0.00,0.00,0.06,0,3,0,0,12,2025-08-23T14:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,3,Spurs,False,9,1,0,0,0.00,0.00,0.07,0,3,0,0,29,2025-08-30T14:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,4,Brighton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,32,2025-09-13T14:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,5,Newcastle,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,42,2025-09-21T13:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,6,Leeds,False,9,6,1,0,0.23,0.00,0.07,0,28,1,0,56,2025-09-27T14:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,7,Fulham,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,63,2025-10-03T19:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,8,Crystal Palace,False,74,12,2,0,1.18,0.01,2.49,0,59,0,0,73,2025-10-18T14:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,9,Nott'm Forest,True,68,6,1,0,0.15,0.06,0.14,1,30,0,0,83,2025-10-26T14:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,10,Man City,False,61,2,0,0,0.25,0.06,1.91,0,6,0,0,96,2025-11-02T16:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,11,Aston Villa,False,27,1,0,0,0.00,0.00,0.84,0,2,0,0,101,2025-11-09T14:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,12,West Ham,True,85,2,0,0,0.83,0.03,0.65,0,15,0,0,112,2025-11-22T15:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,13,Sunderland,False,10,1,0,0,0.00,0.00,0.07,0,2,0,0,128,2025-11-29T15:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,14,Everton,True,60,2,0,0,0.00,0.00,0.83,1,6,0,0,132,2025-12-02T19:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,15,Chelsea,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,142,2025-12-06T15:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,16,Man Utd,False,12,5,1,0,0.23,0.00,0.49,0,29,0,0,157,2025-12-15T20:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,17,Burnley,True,26,1,0,0,0.05,0.01,0.38,0,4,0,0,162,2025-12-20T15:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,18,Brentford,False,45,1,0,0,0.00,0.02,1.53,0,7,0,0,172,2025-12-27T15:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,19,Chelsea,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,184,2025-12-30T19:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,20,Arsenal,True,16,5,1,0,0.02,0.01,0.11,0,25,1,0,192,2026-01-03T17:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,21,Spurs,True,63,7,1,0,0.65,0.01,0.27,0,29,0,0,202,2026-01-07T19:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,22,Brighton,False,71,2,0,0,0.05,0.01,0.55,1,10,0,0,212,2026-01-19T20:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,23,Liverpool,True,66,1,0,0,0.00,0.01,0.74,0,3,1,0,222,2026-01-24T17:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,24,Wolves,False,67,7,1,0,0.09,0.18,0.58,1,35,0,0,240,2026-01-31T15:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,25,Aston Villa,True,64,2,0,0,0.64,0.02,0.42,0,7,0,0,242,2026-02-07T15:00:00Z
Junior Kroupi,Bournemouth,Forward,4.7,26,Everton,False,32,1,0,0,0.00,0.16,1.00,0,3,0,0,255,2026-02-10T19:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,27,West Ham,False,88,2,0,0,0.02,0.05,3.18,1,10,0,0,270,2026-02-21T17:30:00Z
Junior Kroupi,Bournemouth,Forward,4.7,28,Sunderland,True,80,2,0,0,0.26,0.04,1.34,0,1,0,0,272,2026-02-28T12:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,1,Liverpool,False,90,0,0,0,0.00,0.00,2.21,0,2,0,0,1,2025-08-15T19:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,2,Wolves,True,90,10,0,0,0.00,0.00,0.46,1,34,0,0,12,2025-08-23T14:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,3,Spurs,False,90,6,0,0,0.00,0.01,0.19,1,22,0,0,29,2025-08-30T14:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,4,Brighton,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,32,2025-09-13T14:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,5,Newcastle,True,90,5,0,0,0.00,0.03,0.14,1,25,1,0,42,2025-09-21T13:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,6,Leeds,False,90,3,0,0,0.00,0.02,1.84,0,11,0,0,56,2025-09-27T14:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,7,Fulham,True,90,2,0,0,0.00,0.02,0.88,0,11,0,0,63,2025-10-03T19:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,8,Crystal Palace,False,90,3,0,0,0.00,0.00,4.44,0,-1,0,0,73,2025-10-18T14:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,9,Nott'm Forest,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,83,2025-10-26T14:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,10,Man City,False,90,1,0,0,0.00,0.01,2.22,0,5,0,0,96,2025-11-02T16:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,11,Aston Villa,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,101,2025-11-09T14:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,12,West Ham,True,45,0,0,0,0.00,0.03,0.53,0,2,0,0,112,2025-11-22T15:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,13,Sunderland,False,90,1,0,0,0.02,0.01,1.28,0,5,0,0,128,2025-11-29T15:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,14,Everton,True,90,4,0,0,0.00,0.00,1.44,0,17,0,0,132,2025-12-02T19:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,15,Chelsea,True,90,6,0,0,0.00,0.02,0.92,1,22,0,0,142,2025-12-06T15:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,16,Man Utd,False,90,0,0,0,0.00,0.02,3.29,0,-5,0,0,157,2025-12-15T20:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,17,Burnley,True,90,2,0,0,0.00,0.02,0.38,0,10,0,0,162,2025-12-20T15:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,18,Brentford,False,45,0,0,0,0.00,0.00,1.53,0,-2,0,0,172,2025-12-27T15:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,19,Chelsea,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,184,2025-12-30T19:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,20,Arsenal,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,192,2026-01-03T17:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,21,Spurs,True,3,1,0,0,0.00,0.00,0.04,0,3,0,0,202,2026-01-07T19:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,22,Brighton,False,11,1,0,0,0.00,0.00,0.50,0,0,0,0,212,2026-01-19T20:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,23,Liverpool,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,222,2026-01-24T17:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,24,Wolves,False,1,1,0,0,0.00,0.00,0.18,0,3,0,0,240,2026-01-31T15:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,25,Aston Villa,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,242,2026-02-07T15:00:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,26,Everton,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,255,2026-02-10T19:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,27,West Ham,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,270,2026-02-21T17:30:00Z
Bafodé Diakité,Bournemouth,Defender,4.2,28,Sunderland,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,272,2026-02-28T12:30:00Z
Amine Adli,Bournemouth,Midfielder,5.4,2,Wolves,True,24,1,0,0,0.00,0.02,0.06,0,9,0,0,12,2025-08-23T14:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,3,Spurs,False,26,1,0,0,0.00,0.01,0.18,0,7,0,0,29,2025-08-30T14:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,4,Brighton,True,23,1,0,0,0.04,0.00,0.05,0,5,0,0,32,2025-09-13T14:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,5,Newcastle,True,15,1,0,0,0.00,0.00,0.00,0,4,0,0,42,2025-09-21T13:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,6,Leeds,False,59,1,0,0,0.06,0.06,1.36,0,9,0,0,56,2025-09-27T14:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,7,Fulham,True,0,0,0,0,0.00,0.00,0.00,0,0,0,0,63,2025-10-03T19:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,8,Crystal Palace,False,15,1,0,0,0.00,0.00,1.95,0,2,0,0,73,2025-10-18T14:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,9,Nott'm Forest,True,21,1,0,0,0.00,0.00,0.21,0,0,0,0,83,2025-10-26T14:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,10,Man City,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,96,2025-11-02T16:30:00Z
Amine Adli,Bournemouth,Midfielder,5.4,11,Aston Villa,False,27,1,0,0,0.00,0.01,0.84,0,2,0,0,101,2025-11-09T14:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,12,West Ham,True,29,1,0,0,0.48,0.11,0.00,0,1,0,0,112,2025-11-22T15:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,13,Sunderland,False,70,7,1,0,0.36,0.01,1.20,0,30,0,0,128,2025-11-29T15:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,14,Everton,True,59,1,0,0,0.00,0.01,0.83,0,3,0,0,132,2025-12-02T19:30:00Z
Amine Adli,Bournemouth,Midfielder,5.4,15,Chelsea,True,16,1,0,0,0.00,0.00,0.03,0,4,0,0,142,2025-12-06T15:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,16,Man Utd,False,0,0,0,0,0.00,0.00,0.00,0,0,0,0,157,2025-12-15T20:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,17,Burnley,True,1,1,0,0,0.02,0.00,0.00,0,2,0,0,162,2025-12-20T15:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,18,Brentford,False,6,1,0,0,0.03,0.00,0.67,0,7,0,0,172,2025-12-27T15:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,19,Chelsea,False,12,1,0,0,0.00,0.13,0.28,0,7,0,0,184,2025-12-30T19:30:00Z
Amine Adli,Bournemouth,Midfielder,5.4,20,Arsenal,True,23,0,0,0,0.01,0.01,0.54,0,-4,1,0,192,2026-01-03T17:30:00Z
Amine Adli,Bournemouth,Midfielder,5.4,21,Spurs,True,3,1,0,0,0.00,0.00,0.04,0,5,0,0,202,2026-01-07T19:30:00Z
Amine Adli,Bournemouth,Midfielder,5.4,22,Brighton,False,78,6,0,1,0.00,0.02,0.55,1,15,0,0,212,2026-01-19T20:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,23,Liverpool,True,90,10,1,0,0.38,0.10,0.93,0,30,0,0,222,2026-01-24T17:30:00Z
Amine Adli,Bournemouth,Midfielder,5.4,24,Wolves,False,67,5,0,1,0.30,0.08,0.58,1,13,1,0,240,2026-01-31T15:00:00Z
Amine Adli,Bournemouth,Midfielder,5.4,25,Aston Villa,True,90,2,0,0,0.06,0.86,0.44,0,14,0,0,242,2026-02-07T15:00:00Z
